date;no;no2;nox;so2
2017-09-04;5,45;24,82;32,55;1,58
2017-09-05;6,33;18,33;26,96;1,29
2017-09-06;6,67;18,71;28,08;1,17
2017-09-07;2,04;10,63;12,67;1,75
2017-09-08;6,75;26,08;35,58;1,79
2017-09-09;1,77;28,23;29,77;1,05
2017-09-10;1,21;9,25;10,0;2,58
2017-09-11;1,79;13,67;15,42;1,75
2017-09-12;2,79;14,13;17,54;1,5
2017-09-13;5,81;15,43;23,19;1,5
2017-09-14;6,92;23,75;33,63;1,0
2017-09-15;2,5;19,25;22,1;1,0
2017-09-16;3,13;11,5;15,42;1,0
2017-09-17;2,46;16,54;19,5;1,67
2017-09-18;3,21;24,67;28,29;1,54
2017-09-19;2,92;18,17;21,5;2,25
2017-09-20;7,96;28,83;40,25;2,29
2017-09-21;4,25;24,58;29,96;2,25
2017-09-22;17,69;24,92;51,31;1,31
2017-09-26;1,0;6,0;6,0;2,0
2017-09-27;12,92;23,04;42,0;1,33
2017-09-28;13,79;26,0;46,29;1,88
2017-09-29;9,41;22,0;33,41;2,13
2017-09-30;14,42;25,96;44,21;1,75
2017-10-01;20,54;24,71;50,08;1,04
2017-10-02;10,91;24,61;39,13;1,21
2017-10-03;5,83;20,92;28,92;1,25
2017-10-04;12,25;28,21;46,17;2,08
2017-10-05;12,08;19,29;37,04;1,67
2017-10-06;2,25;19,0;21,38;1,38
2017-10-07;2,96;20,33;23,88;1,54
2017-10-08;2,38;19,08;21,58;2,17
2017-10-09;11,46;25,58;42,21;1,46
2017-10-10;11,75;22,13;39,21;1,38
2017-10-11;12,79;16,75;35,25;1,17
2017-10-12;4,17;16,88;22,21;1,13
2017-10-13;4,09;16,91;22,0;1,65
2017-10-14;3,08;19,38;23,21;1,58
2017-10-15;3,25;18,04;22,33;1,42
2017-10-16;9,96;25,33;40,04;1,83
2017-10-17;10,5;24,38;39,42;2,13
2017-10-18;5,33;32,88;40,33;1,0
2017-10-19;2,83;25,48;28,91;1,22
2017-10-20;9,38;25,79;39,21;2,08
2017-10-21;7,58;21,08;32,33;2,13
2017-10-22;1,54;8,92;10,08;1,83
2017-10-23;1,44;12,22;12,89;2,0
2017-10-25;6,22;32,22;41,78;2,11
2017-10-26;18,46;30,54;58,42;1,04
2017-10-27;18,38;35,04;62,79;1,63
2017-10-28;10,42;22,54;38,04;2,08
2017-10-29;3,5;16,13;21,21;2,25
2017-10-30;9,58;25,63;40,0;2,33
2017-10-31;11,96;29,13;46,96;1,0
2017-11-01;9,21;22,33;36,08;1,71
2017-11-02;15,33;19,46;42,54;1,0
2017-11-03;14,42;24,21;46,0;1,42
2017-11-04;11,13;22,38;39,17;1,21
2017-11-05;2,54;7,79;11,63;1,46
2017-11-06;1,33;10,54;12,33;1,75
2017-11-07;14,0;31,88;53,13;1,71
2017-11-08;16,79;36,96;62,04;1,83
2017-11-09;8,0;30,92;42,88;1,79
2017-11-10;24,29;35,13;71,92;1,58
2017-11-11;18,96;37,75;66,54;1,29
2017-11-12;2,96;14,54;18,79;1,63
2017-11-13;9,0;15,29;28,46;1,96
2017-11-14;8,04;27,13;38,79;1,96
2017-11-15;13,38;35,08;55,25;2,83
2017-11-16;25,33;44,25;82,71;2,41
2017-11-17;23,67;53,67;89,54;2,25
2017-11-18;11,25;40,54;57,5;2,25
2017-11-19;3,13;27,5;31,92;1,92
2017-11-20;19,5;41,25;70,5;2,33
2017-11-21;19,17;48,42;77,29;1,96
2017-11-22;18,08;39,04;66,63;2,63
2017-11-23;19,25;45,25;74,3;2,3
2017-11-24;27,96;43,08;85,17;1,83
2017-11-25;19,21;32,42;61,25;1,5
2017-11-26;3,04;13,79;17,33;
2017-11-27;25,88;44,13;83,29;
2017-11-28;22,25;36,08;69,5;
2017-11-29;27,13;38,2;78,93;9,0
2017-11-30;10,45;22,09;37,18;
2017-12-01;11,25;34,21;50,63;1,0
2017-12-02;1,29;11,92;12,92;1,0
2017-12-03;2,54;13,54;16,38;1,13
2017-12-04;15,71;37,5;61,04;1,09
2017-12-05;28,04;44,42;86,79;1,04
2017-12-06;15,67;38,71;62,25;1,0
2017-12-07;25,38;47,79;85,79;1,0
2017-12-08;8,75;33,5;46,21;1,47
2017-12-09;13,58;34,96;54,92;1,0
2017-12-10;6,5;25,29;34,38;1,79
2017-12-11;1,72;11,89;13,22;2,07
2017-12-12;6,13;29,46;38,33;1,0
2017-12-13;21,0;27,17;58,75;1,0
2017-12-14;5,8;19,27;27,13;1,0
2017-12-15;9,83;16,67;30,75;3,3
2017-12-16;2,75;14,08;17,67;3,65
2017-12-17;5,42;25,29;33,0;2,22
2017-12-18;16,27;41,68;65,86;1,35
2017-12-19;34,96;43,42;96,21;2,68
2017-12-20;41,27;40,36;102,95;3,38
2017-12-21;36,13;41,46;96,38;1,43
2017-12-22;6,21;26,54;35,33;2,26
2017-12-23;5,96;27,96;36,46;2,22
2017-12-24;7,17;23,88;34,08;1,0
2017-12-25;17,42;33,04;59,13;1,0
2017-12-26;11,54;23,33;40,21;1,43
2017-12-27;2,81;12,1;15,71;4,74
2017-12-28;5,67;20,79;28,58;2,22
2017-12-29;32,46;36,58;85,54;2,0
2017-12-30;5,29;18,54;26,04;
2017-12-31;8,83;18,79;31,46;
2018-01-01;1,04;3,54;4,13;2,33
2018-01-02;2,04;9,46;11,58;2,09
2018-01-03;2,04;10,88;13,17;1,09
2018-01-04;1,71;5,92;7,38;1,17
2018-01-05;6,71;11,96;21,21;2,04
2018-01-06;5,21;24,75;32,04;1,09
2018-01-07;1,33;12,92;13,54;1,0
2018-01-08;7,79;21,25;33,25;1,17
2018-01-09;3,33;14,17;18,38;1,57
2018-01-10;9,71;21,71;35,83;1,7
2018-01-11;1,83;10,29;12,17;1,91
2018-01-12;5,88;20,13;28,58;1,22
2018-01-13;15,83;41,96;66,04;1,45
2018-01-14;4,13;16,46;22,13;2,96
2018-01-15;12,7;20,25;47,42;2,0
2018-01-16;4,0;13,29;18,42;1,26
2018-01-17;6,54;15,79;25,29;1,35
2018-01-18;7,45;17,18;27,45;2,38
2018-01-19;;;;2,43
2018-01-20;;;;2,0
2018-01-21;;;;1,35
2018-01-22;;;;2,43
2018-01-23;;;;1,43
2018-01-24;;;;2,48
2018-01-25;;;;3,35
2018-01-26;;;;1,73
2018-01-27;;;;1,09
2018-01-28;;;;2,43
2018-01-29;;;;1,3
2018-01-30;;;;2,09
2018-01-31;;;;2,95
2018-02-01;;;;1,65
2018-02-02;;;;2,3
2018-02-03;;;;2,74
2018-02-04;;;;2,5
2018-02-05;;;;2,04
2018-02-06;2,67;16,33;20,11;2,54
2018-02-07;4,71;15,0;21,79;2,0
2018-02-08;6,67;28,17;38,13;2,13
2018-02-09;8,96;25,17;38,75;2,33
2018-02-10;3,79;18,54;24,17;1,92
2018-02-11;2,21;17,29;20,33;1,92
2018-02-12;1,75;23,33;25,96;1,57
2018-02-13;3,46;15,54;20,63;2,63
2018-02-14;13,75;27,13;48,08;1,29
2018-02-15;20,79;32,29;64,0;2,25
2018-02-16;28,17;43,21;86,0;2,92
2018-02-17;11,04;25,29;41,92;2,67
2018-02-18;1,54;12,63;14,63;4,0
2018-02-19;20,75;28,29;59,67;3,04
2018-02-20;7,25;27,0;37,79;2,54
2018-02-21;11,04;25,67;42,42;2,42
2018-02-22;7,71;20,79;32,13;2,14
2018-02-23;2,54;23,79;27,38;2,0
2018-02-24;4,04;23,08;28,71;2,04
2018-02-25;2,38;19,92;23,46;3,08
2018-02-26;9,25;25,21;39,04;1,92
2018-02-27;2,33;23,21;26,33;1,5
2018-02-28;5,79;31,13;39,63;1,92
2018-03-01;11,71;39,46;57,29;2,0
2018-03-02;1,33;7,67;9,17;1,42
2018-03-03;1,79;14,63;16,67;2,58
2018-03-04;2,5;19,96;23,42;2,29
2018-03-05;4,5;17,79;24,58;1,08
2018-03-06;1,33;8,25;9,71;1,71
2018-03-07;6,25;15,42;24,42;1,63
2018-03-08;6,63;21,5;31,25;1,5
2018-03-09;10,96;33,42;49,96;2,5
2018-03-10;2,42;17,42;20,71;2,04
2018-03-11;1,08;6,75;8,0;2,38
2018-03-12;1,08;6,71;7,75;2,54
2018-03-13;5,95;25,9;34,6;2,22
2018-03-14;11,0;37,5;54,17;1,92
2018-03-15;4,08;15,79;20,92;2,29
2018-03-16;10,42;17,13;32,17;2,33
2018-03-17;1,08;6,5;6,79;1,25
2018-03-18;1,42;13,75;15,08;2,75
2018-03-19;9,24;24,71;38,0;2,0
2018-03-20;2,79;18,63;22,08;2,42
2018-03-21;6,42;17,33;26,5;1,17
2018-03-22;7,75;21,96;33,04;1,5
2018-03-23;3,71;30,33;35,17;1,08
2018-03-24;4,71;26,13;32,58;1,0
2018-03-25;1,09;9,52;10,13;1,0
2018-03-26;2,17;15,42;18,17;1,0
2018-03-27;7,29;35,0;45,92;1,5
2018-03-28;17,79;28,33;54,88;3,17
2018-03-29;10,88;24,63;40,54;2,5
2018-03-30;3,5;14,29;18,46;1,25
2018-03-31;1,0;5,83;6,04;1,92
2018-04-01;2,67;14,42;17,46;2,33
2018-04-02;2,54;20,04;23,13;2,38
2018-04-03;7,36;32,73;43,0;2,23
2018-04-04;6,13;13,63;21,83;2,58
2018-04-05;9,38;25,13;38,79;2,71
2018-04-06;10,42;33,88;49,25;1,92
2018-04-07;1,04;8,08;8,58;4,38
2018-04-08;1,13;7,33;7,83;2,17
2018-04-09;14,79;18,58;40,17;3,63
2018-04-10;14,5;21,08;42,5;3,46
2018-04-11;1,42;19,88;21,21;1,96
2018-04-12;4,0;19,63;24,88;3,0
2018-04-13;7,29;34,92;45,5;4,38
2018-04-14;1,42;17,5;18,88;2,33
2018-04-15;1,5;8,83;10,0;1,25
2018-04-16;6,5;31,63;41,0;4,75
2018-04-17;7,38;27,76;38,48;4,29
2018-04-18;15,58;37,83;60,96;4,54
2018-04-19;7,38;32,0;42,54;6,33
2018-04-20;9,54;33,08;46,88;3,83
2018-04-21;3,79;19,5;24,5;4,58
2018-04-22;3,17;13,21;17,08;4,42
2018-04-23;8,33;41,17;53,08;4,76
2018-04-24;11,54;35,63;52,63;3,29
2018-04-25;9,5;34,0;47,71;3,5
2018-04-26;1,83;18,29;20,38;2,63
2018-04-27;4,83;22,33;29,0;2,42
2018-04-28;3,71;16,96;21,79;2,46
2018-04-29;1,13;10,17;10,63;2,88
2018-04-30;1,63;9,92;11,38;2,04
2018-05-01;1,33;14,46;15,29;2,0
2018-05-02;2,75;20,33;23,88;1,25
2018-05-03;8,17;26,88;38,88;2,08
2018-05-04;4,27;28,05;34,32;1,36
2018-05-05;1,88;15,67;17,58;2,63
2018-05-06;2,17;19,42;21,92;1,13
2018-05-07;5,38;28,67;36,33;1,92
2018-05-08;10,13;32,38;47,67;2,29
2018-05-09;1,88;23,54;25,75;1,29
2018-05-10;6,38;22,79;31,75;2,13
2018-05-11;1,21;7,96;8,71;2,0
2018-05-12;1,63;10,96;12,29;1,38
2018-05-13;1,42;9,46;10,58;1,92
2018-05-14;2,57;15,57;19,0;2,07
2018-05-15;1,67;22,17;24,04;2,38
2018-05-16;6,92;32,33;42,04;3,63
2018-05-17;5,33;26,25;33,54;2,38
2018-05-18;9,29;28,63;42,38;1,71
2018-05-19;5,21;23,63;30,92;1,46
2018-05-20;1,63;15,54;17,29;2,17
2018-05-21;4,25;24,13;29,92;2,29
2018-05-22;4,79;35,5;42,17;1,42
2018-05-23;5,38;26,0;33,54;2,21
2018-05-24;5,88;27,21;35,33;2,46
2018-05-25;3,79;27,63;32,79;1,83
2018-05-26;1,0;7,83;8,21;1,04
2018-05-27;1,13;10,13;10,92;1,46
2018-05-28;1,83;15,96;17,96;1,0
2018-05-29;1,0;6,19;6,48;1,77
2018-05-30;5,79;13,54;21,42;2,0
2018-05-31;3,17;17,08;21,08;1,21
2018-06-01;4,13;22,5;28,33;3,04
2018-06-02;2,38;19,88;22,83;2,25
2018-06-03;1,33;16,17;17,25;1,17
2018-06-04;3,08;21,08;25,25;1,75
2018-06-05;7,79;26,42;37,75;1,08
2018-06-06;3,42;23,96;28,58;1,0
2018-06-07;5,68;18,82;26,64;1,91
2018-06-08;2,33;16,75;19,63;1,88
2018-06-09;3,04;14,63;18,21;1,88
2018-06-10;1,38;13,29;14,29;1,08
2018-06-11;1,46;10,88;12,0;1,75
2018-06-12;1,42;7,75;8,83;1,08
2018-06-13;1,08;12,58;13,33;2,42
2018-06-14;1,46;15,88;17,33;1,08
2018-06-15;4,42;19,29;25,29;3,21
2018-06-16;1,75;16,96;18,79;2,21
2018-06-17;2,0;17,29;19,42;1,83
2018-06-18;2,58;20,5;23,83;2,21
2018-06-19;6,58;26,08;35,5;2,67
2018-06-20;6,13;32,63;41,13;2,04
2018-06-21;5,95;30,86;39,41;2,43
2018-06-22;3,42;17,5;21,54;3,75
2018-06-23;2,0;15,63;17,83;1,96
2018-06-24;1,29;12,42;13,58;3,79
2018-06-25;2,42;21,96;25,04;3,54
2018-06-26;2,54;21,38;24,38;3,04
2018-06-27;3,71;12,71;17,08;3,29
2018-06-28;2,33;18,08;20,96;3,38
2018-06-29;5,67;24,33;32,38;2,5
2018-06-30;3,04;23,46;27,38;2,42
2018-07-01;2,42;20,04;22,79;1,38
2018-07-02;5,75;22,38;30,42;1,33
2018-07-03;4,73;19,5;26,14;2,36
2018-07-04;6,88;26,38;36,08;2,67
2018-07-05;1,46;12,33;13,42;1,74
2018-07-06;2,04;9,67;11,96;2,29
2018-07-07;2,38;15,08;17,88;2,21
2018-07-08;1,92;18,38;20,5;3,13
2018-07-09;3,63;20,21;24,79;2,88
2018-07-10;1,92;13,88;15,79;2,54
2018-07-11;3,83;20,42;25,58;2,08
2018-07-12;2,75;21,79;25,38;2,83
2018-07-13;3,67;30,96;35,75;2,46
2018-07-14;3,33;26,75;31,17;3,21
2018-07-15;1,58;13,92;15,63;2,88
2018-07-16;1,79;17,46;19,46;1,25
2018-07-17;2,13;15,96;18,75;1,6
2018-07-18;5,73;27,95;36,05;3,23
2018-07-19;7,25;30,25;40,67;1,71
2018-07-20;6,5;27,58;36,92;2,29
2018-07-21;1,13;9,17;9,71;2,63
2018-07-22;1,71;13,25;14,96;1,42
2018-07-23;6,33;16,29;25,38;1,79
2018-07-24;5,04;19,83;26,79;2,33
2018-07-25;3,08;19,13;23,21;2,54
2018-07-26;6,71;20,92;30,08;3,79
2018-07-27;5,88;20,79;28,63;2,63
2018-07-28;3,67;21,08;25,92;1,13
2018-07-29;2,58;14,42;17,29;1,33
2018-07-30;6,08;23,67;32,13;1,83
2018-07-31;5,92;28,58;36,83;2,21
2018-08-01;7,46;25,88;36,0;2,79
2018-08-02;5,38;23,96;31,38;2,58
2018-08-03;5,42;29,58;37,08;2,33
2018-08-04;1,71;24,42;26,0;
2018-08-05;1,29;22,17;23,21;
2018-08-06;3,17;23,92;27,88;1,19
2018-08-07;1,74;13,04;14,52;1,35
2018-08-08;2,83;18,88;22,54;2,08
2018-08-09;4,92;16,79;23,29;2,92
2018-08-10;4,0;21,67;27,13;2,46
2018-08-11;3,67;22,21;27,13;1,17
2018-08-12;1,29;;8,17;2,25
2018-08-13;3,0;23,63;27,33;2,21
2018-08-14;2,21;11,0;13,54;2,17
2018-08-15;1,58;8,46;9,79;2,21
2018-08-16;4,29;12,08;17,58;2,5
2018-08-17;1,83;14,46;16,29;2,04
2018-08-18;1,21;10,04;10,92;1,83
2018-08-19;1,42;10,38;11,38;1,88
2018-08-20;3,33;20,58;24,67;2,16
2018-08-21;3,04;18,17;21,67;1,46
2018-08-22;5,04;24,33;31,17;2,13
2018-08-23;2,54;20,67;23,58;1,67
2018-08-24;2,0;18,46;20,67;1,13
2018-08-25;2,08;13,83;16,29;2,75
2018-08-26;1,17;6,08;6,58;2,58
2018-08-27;3,79;17,0;21,96;1,17
2018-08-28;3,92;11,71;16,54;1,83
2018-08-29;4,13;19,39;22,78;1,96
2018-08-30;1,67;13,67;15,04;2,58
2018-08-31;1,04;13,83;14,29;2,0
2018-09-01;1,83;15,54;17,29;2,0
2018-09-02;1,83;15,83;17,71;2,04
2018-09-03;2,08;17,54;19,71;1,08
2018-09-04;4,08;23,38;28,83;1,33
2018-09-05;4,21;22,63;28,33;1,08
2018-09-06;4,04;20,88;26,29;1,48
2018-09-07;2,5;14,67;17,42;2,08
2018-09-08;2,58;13,33;16,29;1,75
2018-09-09;1,67;13,92;15,58;1,08
2018-09-10;3,13;20,0;23,83;1,88
2018-09-11;2,29;17,54;20,38;1,83
2018-09-12;3,96;26,33;31,67;2,0
2018-09-13;4,08;13,75;18,92;1,58
2018-09-14;3,65;17,78;22,65;1,3
2018-09-15;2,0;17,17;19,08;1,04
2018-09-16;2,0;14,08;16,13;1,83
2018-09-17;3,96;21,67;26,79;1,08
2018-09-18;3,96;28,33;33,92;1,04
2018-09-19;10,38;20,54;35,83;2,17
2018-09-20;3,88;17,42;22,58;7,13
2018-09-21;5,71;27,13;34,96;1,58
2018-09-22;3,04;13,71;17,63;2,04
2018-09-23;1,75;10,71;12,13;1,13
2018-09-24;3,67;15,96;20,67;2,0
2018-09-25;1,75;12,54;14,42;3,17
2018-09-26;1,14;9,45;10,27;1,86
2018-09-27;9,2;22,9;36,0;2,2
2018-09-28;6,54;25,04;34,25;2,17
2018-09-29;2,83;24,83;28,08;2,88
2018-09-30;1,46;10,75;11,75;1,96
2018-10-01;1,23;10,23;11,08;2,54
2018-10-05;3,0;26,64;31,0;2,83
2018-10-06;4,96;20,63;27,92;1,38
2018-10-07;1,21;8,75;9,79;1,92
2018-10-08;3,11;11,33;15,11;2,21
2018-10-09;;;;2,08
2018-10-10;3,2;28,0;32,4;1,71
2018-10-11;7,42;16,46;27,42;1,71
2018-10-12;5,33;16,46;24,17;2,38
2018-10-13;3,29;16,96;21,54;1,0
2018-10-14;4,33;16,42;22,63;1,21
2018-10-15;1,63;11,54;13,13;1,88
2018-10-16;10,08;23,42;38,17;1,75
2018-10-17;12,04;24,63;42,54;1,17
2018-10-18;11,38;22,0;39,0;4,92
2018-10-19;1,17;13,54;14,46;2,21
2018-10-20;2,75;18,79;22,08;2,13
2018-10-21;3,25;13,21;17,33;1,79
2018-10-22;7,13;22,5;32,71;1,25
2018-10-23;1,79;16,29;18,08;1,46
2018-10-24;3,17;15,38;19,33;2,33
2018-10-25;5,29;32,0;39,42;2,08
2018-10-26;18,21;41,58;69,04;3,83
2018-10-27;1,29;15,17;16,25;3,25
2018-10-28;1,25;8,42;8,92;1,83
2018-10-29;1,33;6,79;8,0;1,33
2018-10-30;6,71;23,42;33,0;1,33
2018-10-31;1,71;31,46;33,08;1,88
2018-11-01;2,88;17,96;21,5;1,08
2018-11-02;10,88;18,0;34,13;2,0
2018-11-03;5,54;15,71;23,58;1,83
2018-11-04;1,92;21,58;23,71;1,08
2018-11-05;10,58;26,38;41,83;1,58
2018-11-06;7,25;17,29;27,54;4,5
2018-11-07;17,63;25,42;51,79;1,29
2018-11-08;21,83;36,96;70,0;1,0
2018-11-09;6,71;16,08;25,63;2,04
2018-11-10;6,54;21,08;30,25;1,08
2018-11-11;4,33;17,38;23,38;3,46
2018-11-12;10,33;22,5;37,75;1,78
2018-11-13;19,79;25,33;54,96;2,04
2018-11-14;21,29;32,63;64,92;1,58
2018-11-15;2,0;19,93;21,93;2,4
2018-11-16;9,21;35,36;48,79;5,14
2018-11-17;3,54;18,29;23,0;1,88
2018-11-18;1,04;10,0;10,79;3,08
2018-11-19;3,17;21,29;25,5;2,63
2018-11-20;13,71;33,13;53,5;2,0
2018-11-21;21,92;24,67;57,58;1,63
2018-11-22;28,57;31,17;74,65;2,61
2018-11-23;12,75;26,21;45,5;2,67
2018-11-24;3,58;14,04;19,04;1,79
2018-11-25;9,54;22,42;36,46;2,38
2018-11-26;7,71;16,33;27,58;2,54
2018-11-27;6,04;15,46;23,75;2,75
2018-11-28;16,29;25,58;50,17;4,25
2018-11-29;29,09;32,5;76,91;3,0
2018-11-30;27,46;29,5;71,08;3,21
2018-12-01;4,79;19,17;26,0;2,17
2018-12-02;3,58;15,33;20,08;2,29
2018-12-03;5,5;22,13;30,17;2,38
2018-12-04;19,33;26,38;55,75;2,54
2018-12-05;49,87;36,3;112,26;3,39
2018-12-06;6,71;18,75;28,83;2,42
2018-12-07;7,5;18,46;29,67;2,21
2018-12-08;4,25;18,5;24,54;2,92
2018-12-09;3,88;19,63;24,88;2,83
2018-12-10;17,88;27,71;54,58;2,5
2018-12-11;32,46;34,83;84,38;3,88
2018-12-12;33,63;35,54;86,79;2,71
2018-12-13;38,21;33,26;91,68;3,05
2018-12-14;8,25;31,83;44,42;2,33
2018-12-15;3,5;14,46;19,13;3,0
2018-12-16;4,88;18,67;25,46;2,46
2018-12-17;4,83;16,71;23,13;2,5
2018-12-18;30,04;30,08;75,63;2,71
2018-12-19;26,17;22,87;62,48;2,17
2018-12-20;16,63;27,42;52,5;3,79
2018-12-21;26,46;25,71;65,67;2,5
2018-12-22;7,42;23,96;35,04;1,5
2018-12-23;7,38;23,5;34,38;1,42
2018-12-24;6,71;20,5;30,38;1,17
2018-12-25;13,29;22,25;42,33;1,46
2018-12-26;19,54;21,92;51,67;1,58
2018-12-27;10,17;19,79;34,88;1,92
2018-12-28;12,5;21,71;40,71;1,79
2018-12-29;1,33;11,11;12,22;2,0
2018-12-30;4,25;18,08;24,08;2,92
2018-12-31;1,17;18,83;19,67;3,0
2019-01-01;7,29;26,92;37,63;1,96
2019-01-02;3,38;24,08;28,79;2,63
2019-01-03;17,75;35,33;62,21;2,96
2019-01-04;26,21;41,08;81,04;1,88
2019-01-05;11,0;30,46;46,96;1,13
2019-01-06;2,0;18,46;20,71;1,33
2019-01-07;6,5;23,33;32,71;2,0
2019-01-08;4,08;25,71;31,67;1,58
2019-01-09;12,83;33,79;52,83;1,63
2019-01-10;19,46;35,88;65,38;2,63
2019-01-11;13,88;37,25;58,13;1,88
2019-01-12;6,17;28,88;37,92;1,0
2019-01-13;3,5;25,96;31,0;1,0
2019-01-14;5,38;20,63;28,33;2,21
2019-01-15;20,17;33,63;64,25;2,96
2019-01-16;26,04;32,08;71,63;1,92
2019-01-17;14,86;35,38;58,05;2,14
2019-01-18;2,21;21,25;23,88;2,21
2019-01-19;7,54;24,92;36,33;1,42
2019-01-20;3,75;25,46;30,75;1,67
2019-01-21;17,04;26,25;52,17;1,88
2019-01-22;10,13;25,54;40,79;1,38
2019-01-23;4,71;21,42;27,96;1,29
2019-01-24;1,67;11,71;13,63;1,54
2019-01-25;32,63;62,58;112,29;4,71
2019-01-26;10,25;26,63;42,04;2,38
2019-01-27;7,67;18,25;29,58;1,88
2019-01-28;1,7;10,05;11,7;2,57
2019-01-29;13,17;27,58;46,79;3,17
2019-01-30;1,29;9,08;10,38;1,71
2019-01-31;4,88;22,63;29,21;2,08
2019-02-01;2,13;15,46;17,92;2,04
2019-02-02;1,08;5,63;6,25;2,46
2019-02-03;1,33;7,17;8,25;2,04
2019-02-04;8,29;29,46;41,5;2,17
2019-02-05;12,33;44,83;63,54;2,58
2019-02-06;23,67;39,63;75,63;3,33
2019-02-07;23,96;42,38;79,17;2,83
2019-02-08;18,13;26,38;53,79;2,29
2019-02-09;9,38;35,13;49,25;4,33
2019-02-10;3,42;19,71;24,33;2,46
2019-02-11;2,88;25,67;29,38;2,75
2019-02-12;9,71;34,21;48,38;2,29
2019-02-13;19,88;44,04;74,0;2,96
2019-02-14;12,58;39,58;58,75;2,92
2019-02-15;12,57;42,57;60,96;3,13
2019-02-16;8,5;44,0;56,33;3,38
2019-02-17;5,33;32,58;40,13;3,42
2019-02-18;15,75;39,58;63,54;1,88
2019-02-19;18,38;39,04;66,63;1,42
2019-02-20;15,17;35,13;57,83;1,58
2019-02-21;14,42;32,13;53,33;2,04
2019-02-22;11,96;33,71;51,42;1,25
2019-02-23;5,42;34,08;42,04;2,67
2019-02-24;3,92;26,63;32,17;2,92
2019-02-25;11,41;41,55;58,27;3,27
2019-02-26;13,71;43,71;64,13;2,33
2019-02-27;8,42;45,54;57,88;5,08
2019-02-28;16,71;53,38;78,58;2,38
2019-03-01;9,04;38,42;51,96;3,83
2019-03-02;7,75;34,08;45,42;3,38
2019-03-03;3,71;27,0;32,13;2,92
2019-03-04;9,42;31,63;45,08;2,13
2019-03-05;7,79;28,67;40,0;2,58
2019-03-06;11,71;35,13;52,46;2,17
2019-03-07;1,25;12,83;13,83;1,21
2019-03-08;11,71;42,08;59,79;2,39
2019-03-09;5,71;27,92;36,04;1,63
2019-03-10;2,96;24,46;28,21;1,71
2019-03-11;11,71;29,0;46,42;1,5
2019-03-12;9,14;20,55;33,32;1,86
2019-03-13;9,42;27,79;41,79;1,79
2019-03-14;3,42;13,08;17,46;1,08
2019-03-15;3,04;28,08;32,13;2,33
2019-03-16;11,58;36,71;54,17;2,67
2019-03-17;2,67;20,08;23,29;1,92
2019-03-18;4,67;25,08;31,54;2,88
2019-03-19;4,38;31,88;37,96;2,29
2019-03-20;5,29;26,17;33,5;3,0
2019-03-21;6,67;37,0;46,58;2,38
2019-03-22;7,08;44,79;55,17;2,83
2019-03-23;3,38;28,29;32,67;1,79
2019-03-24;2,33;25,75;28,38;4,21
2019-03-25;7,83;30,08;41,08;2,46
2019-03-26;4,55;22,91;28,86;1,33
2019-03-27;5,46;26,54;34,13;3,33
2019-03-28;6,5;26,04;35,25;1,67
2019-03-29;7,08;39,54;49,63;3,75
2019-03-30;2,96;30,5;34,21;1,71
2019-03-31;1,35;22,65;23,87;1,39
2019-04-01;7,29;29,79;40,29;2,25
2019-04-02;7,88;33,46;44,58;2,0
2019-04-03;1,88;17,46;19,38;1,75
2019-04-04;2,46;20,88;23,96;2,92
2019-04-05;6,88;27,21;36,63;1,75
2019-04-06;1,0;6,96;7,21;1,63
2019-04-07;1,46;15,42;16,79;2,21
2019-04-08;10,63;18,13;33,58;1,54
2019-04-09;6,6;26,27;35,87;1,07
2019-04-10;1,57;20,5;22,29;7,6
2019-04-11;1,96;23,08;25,25;3,79
2019-04-12;2,63;22,75;25,96;3,92
2019-04-13;1,75;21,0;22,88;4,33
2019-04-14;2,71;24,96;28,29;2,58
2019-04-15;5,63;27,58;35,54;2,13
2019-04-16;5,88;30,71;38,96;2,21
2019-04-17;6,79;28,42;37,96;2,38
2019-04-18;1,25;15,42;16,46;1,21
2019-04-19;1,13;5,38;5,67;1,04
2019-04-20;1,0;7,42;7,58;1,92
2019-04-21;1,0;5,96;6,13;1,08
2019-04-22;1,04;8,0;8,5;1,0
2019-04-23;4,5;22,0;28,08;1,75
2019-04-24;1,21;6,63;7,29;1,0
2019-04-25;1,5;9,38;10,54;1,75
2019-04-26;1,17;11,91;12,57;1,04
2019-04-27;3,42;20,33;24,92;3,5
2019-04-28;1,75;12,71;14,5;1,25
2019-04-29;1,29;12,08;13,17;1,08
2019-04-30;3,96;15,42;20,58;2,08
2019-05-01;1,88;7,63;9,38;1,0
2019-05-02;5,75;23,17;30,96;1,5
2019-05-03;1,29;23,92;25,04;1,13
2019-05-04;1,25;8,58;9,46;1,33
2019-05-05;1,25;7,88;8,63;1,92
2019-05-06;3,96;16,71;21,75;1,5
2019-05-07;8,58;21,83;34,0;1,79
2019-05-08;1,63;16,54;17,83;1,46
2019-05-09;2,21;17,0;19,46;1,79
2019-05-10;7,83;36,88;48,04;3,38
2019-05-11;3,83;15,5;20,63;2,0
2019-05-12;1,08;9,63;10,33;1,58
2019-05-13;5,08;15,54;22,33;2,0
2019-05-14;5,67;19,88;27,33;1,38
2019-05-15;2,71;21,88;25,29;3,08
2019-05-16;7,77;26,46;40,21;4,83
2019-05-17;;25,0;50,74;1,21
2019-05-18;5,5;15,75;26,08;2,38
2019-05-19;3,71;14,79;20,63;1,08
